FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,SPIELPLATZ_DETAIL,TYP_DETAIL,SE_ANNO_CAD_DATA
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf7,492238,POINT (16.437305875704276 48.20034481981179),Prater,2,"Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf6,492239,POINT (16.429888237150347 48.19945251339197),Prater,2,Disc-Golf,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf5,492240,POINT (16.418726010740862 48.201879063402515),Prater,2,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf4,492241,POINT (16.423122001723367 48.199946832208624),Prater,2,Disc-Golf,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf3,492242,POINT (16.424649391954354 48.20124387636334),Prater,2,Disc-Golf,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf2,492243,POINT (16.417062099209122 48.199129657520466),Prater,2,"Karussell, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserpiel",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf1,492244,POINT (16.43428182379751 48.19540240098228),Prater,2,"Balancieren, Hüpfen, Klettern, Reck, Rutschen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cf0,492245,POINT (16.441352986385436 48.196614798023816),Prater,2,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cef,492246,POINT (16.441614890051973 48.19255283101402),Prater,2,"Karussell, Klangspiel, Klettern, Rutschen, Sand-Matsch, Schaukeln, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cee,492247,POINT (16.35442303012825 48.20367921292766),PA Stiftgasse,7,"Balancieren, Sandspielen, Trampolin",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ced,492248,POINT (16.449764576768658 48.23765018890241),PA Strakaweg,22,"Basketball, Fußball, Rutschen, Sandspiel, Schaukeln, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cec,492249,POINT (16.38368310345039 48.26924671749114),PA Lorettowiese,21,"Balancieren, Beachvolleyball, Fitness, Fußball, Karussell, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Skaten, Streetball, Wasserspiel, Wippen","Ballspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ceb,492250,POINT (16.384978261315666 48.26985536073065),PA Lorettowiese,21,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cea,492251,POINT (16.282542103277375 48.14498723729131),Fridtjof-Nansen-Park,23,"Basketball, Beachvolleyball, Drehen, Fitness, Fußball, Karussell, Klettern, Rodelhügel, Rutschen, Sandspielen, Schaukeln, Skaten, Tischtennis, Wippen","Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce9,492252,POINT (16.338533133804646 48.1850402150218),PA Haebergasse,12,"Klettern, Rutschen, Sandspielen, Schaukeln, Slackline, Wippen","Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce8,492253,POINT (16.314297298979035 48.12855922238425),GA Basler Gasse,23,"Balancieren, Hüpfen",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce7,492254,POINT (16.255584274569184 48.208724541135865),PA Hüttelbergstraße,14,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce6,492255,POINT (16.334642476706637 48.18466410995038),PA Bruno-Pittermann-Platz,12,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce5,492256,POINT (16.387897994573972 48.224805191954374),PA Rueppgasse,2,"Balancieren, Fußball, Klettern, Sandspielen, Schaukeln, Tischtennis","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce4,492257,POINT (16.337981405712863 48.18794199937196),Jugendaktivzone,15,"Basketball, Fußball, Klettern, Volleyball","Ballspielkäfig, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce3,492258,POINT (16.312799507336567 48.25043032861588),PA Am Neustiftblick,19,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce2,492259,POINT (16.39968549390637 48.25487906042279),PA Bodenstedtgasse,21,"Fitness, Karussell, Skaten","Generationenspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce1,492260,POINT (16.37169755781702 48.18694343651872),PA Schelleingasse,4,"Basketball, Fußball, Klettern, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ce0,492261,POINT (16.352559686767314 48.19418434914222),Helene-Heppe-Park,6,"Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cdf,492262,POINT (16.339453197222767 48.18957457129981),Fritz-Imhoff-Park,6,"Basketball, Klettern, Rutschen, Sand-Matsch, Schaukeln, Slacklining, Volleyball, Wasserspiel, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cde,492263,POINT (16.30949545528295 48.21266971351738),PA Stillfriedplatz,16,"Basketball, Drehen, Fitness, Fußball, Klettern, Sandspiel, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cdd,492265,POINT (16.40493361466996 48.21954116604414),GA Ilgplatz,2,Klettern,Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cdc,492266,POINT (16.35979552374935 48.21586838428534),Votivpark,9,"Klettern, Rutschen, Sand-Matsch, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cdb,492267,POINT (16.39297306538231 48.144989611539934),PA Franz-Koci-Straße,10,"Basketball, Fußball, Volleyball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cda,492268,POINT (16.388967404632336 48.25659827984796),Floridsdorfer Aupark,21,"Drehen, Fußball, Karussell, Klettern, Rutschen, Sand-Matsch, Schaukeln, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd9,492269,POINT (16.35830704805309 48.226797324788556),Lichtentalerpark,9,"Balancieren, Basketball, Beachvolleyball, Bodenschach, Fußball, Klettern, Reck, Rutschen, Sandspielen, Schaukeln, Tischtennis, Trampolin, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd8,492270,POINT (16.33779193068608 48.24483222472254),Olympiapark,19,"Basketball, Fußball, Klettern, Reck, Rutschen, Sandkiste, Sandspiel, Schaukeln, Wasserspiel, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd7,492271,POINT (16.339155154452108 48.24472674581069),Olympiapark,19,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd6,492272,POINT (16.392187166571112 48.26301026110064),Hans-Smital-Park,21,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd5,492273,POINT (16.368818106044493 48.193675225785434),GA Brahmsplatz,4,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd4,492274,POINT (16.3581190323749 48.24720828647924),PA Klabundgasse,19,"Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd3,492275,POINT (16.288330242035215 48.14037851863447),PA Steinergasse,23,"Basketball, Fußball, Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd2,492276,POINT (16.309645890067266 48.153006757932026),PA Mühlbreiten,23,"Balancieren, Hängematte, Klettern, Rutschen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd1,492277,POINT (16.391811447345244 48.19166817089675),Leon-Zelman-Park,3,"Reck, Schaukeln, Slacklining, Tischtennis","Ballspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cd0,492278,POINT (16.39304470699843 48.19091674058493),Leon-Zelman-Park,3,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ccf,492279,POINT (16.39354071995363 48.190266866695005),Leon-Zelman-Park,3,Reck,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cce,492280,POINT (16.418585590463604 48.16647578771138),Carsonypark,11,"Drehen, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ccd,492281,POINT (16.450764063306412 48.28678158339563),PA Illgasse,21,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ccc,492282,POINT (16.4291249306938 48.169433932256624),PA Blériotgasse,11,"Fußball, Tischtennis","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-ccb,492283,POINT (16.431041339939576 48.1680549043865),PA Blériotgasse,11,"Hängematte, Klettern, Rutschen, Sand-Matsch, Schaukeln, Spielhaus, Tischtennis, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cca,492284,POINT (16.39845640002933 48.26450401749307),Marie-Schuller-Park,21,"Basketball, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc9,492285,POINT (16.33038312923791 48.22311911246489),Diepoldpark,17,"Balancieren, Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukel, Schaukeln, Spielhaus, Spieltiere, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc8,492286,POINT (16.41677610089927 48.29477592004142),Heisspark,21,"Basketball, Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc7,492287,POINT (16.39081515969882 48.22304135505509),Franziska-Löw-Park,2,"Fitness, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Streetball, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc6,492288,POINT (16.47878132839759 48.2411583825193),Teich Hirschstetten,22,"Beachvolleyball, Boccia","Ballspielkäfig, Ballspielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc5,492289,POINT (16.47518205911397 48.24234369271972),Teich Hirschstetten,22,Balancieren,Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc4,492290,POINT (16.479706842151323 48.24635345716451),Teich Hirschstetten,22,"Balancieren, Drehen, Fitness, Hängematte, Karussell, Klettern, Rutschen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc3,492291,POINT (16.407939971923668 48.19923767440026),Treppelweg - Erdberger Lände,3,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc2,492292,POINT (16.291784603767795 48.16327645355835),PA Fred-Liewehr-Gasse,13,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc1,492293,POINT (16.346773089684202 48.18178874750802),Haydnpark,12,"Basketball, Fitness, Skaten","Ballspielplatz, Generationenspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cc0,492294,POINT (16.345631346875454 48.18172448004666),Haydnpark,12,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cbf,492295,POINT (16.45307707552498 48.23736854762437),PA Polgarstraße,22,"Rutschen, Sandspielen, Schaukeln, Skaten, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cbe,492296,POINT (16.31366890906766 48.20027714046421),H.-C.-Artmann-Park,14,"Balancieren, Basketball, Fußball, Klettern, Malen, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cbd,492297,POINT (16.387551085374252 48.21930301024447),GA Rabbiner-Friedmann-Platz,2,Wippen,Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cbc,492298,POINT (16.37887908701191 48.17373069880449),PA Reumannplatz,10,"Rutschen, Sandkiste, Sandspiel, Schaukeln, Skategerät, WIppen, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cbb,492299,POINT (16.33321010224329 48.181661793450594),Hermann-Leopoldi-Park,12,"Basketball, Fußball, Klettern, Rutschen, Schaukeln, Volleyball, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cba,492300,POINT (16.48369574197773 48.218552499588164),PA Eisenhutgasse,22,Klettern,Spielplatz,
SPIELPLATZPUNKTOGD.fid-6b31b764_175f1f73206_-cb9,492301,POINT (16.525854682216867 48.21358771114237),Jazzpark Essling,22,Fitness,Generationenspielplatz,
